C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_35     2023-09-18  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	As	Br	Rb	Sr	Zr	Sb	Ba	Ce	Pr	Nd	Sm	Eu	Gd	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W Lb2	W La inel	W Lb1 inel	W Lb2 inel	Mo inc	Mo coh	Dt	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_35\XRF data\L000000.spe	1216.00	6.00	1	0.010381	-0.008249	0.010160	0.076187	103409	3.63	0.841	16.371	0.091	0.000	2.128	21.579	22.334	22.243	1.935	3.017	27.703	534.402	2.366	1.099	6.643	1.754	0.814	2.362	1.918	1.403	0.150	1.322	1.019	1.053	0.948	1.862	0.000	0.220	2.957	0.711	11.749	2.437	2.181	1.684	2.310	2.012	1.083	2.343	2.024	40.779	15.664	0.142	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_35\XRF data\L000001.spe	1216.20	5.99	1	0.010382	-0.008249	0.010160	0.076187	106182	3.99	0.857	16.475	0.166	0.000	2.181	23.114	23.455	23.895	1.915	2.783	30.083	563.631	2.022	1.015	6.686	1.790	0.455	2.756	2.076	1.087	0.241	1.463	0.978	1.219	0.990	1.686	0.000	0.321	3.481	0.735	11.683	2.534	2.310	1.481	2.642	1.422	1.793	2.819	1.962	40.824	15.797	0.144	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_35\XRF data\L000002.spe	1216.40	5.99	1	0.010376	-0.008249	0.010160	0.076187	104880	3.72	0.794	16.590	0.132	0.008	2.098	22.929	21.070	21.975	2.043	2.690	30.399	559.851	1.932	1.378	7.311	1.889	0.594	3.446	2.179	1.229	0.219	2.036	0.804	0.961	1.113	1.880	0.000	0.179	3.654	0.331	14.564	2.895	1.726	1.865	2.687	1.767	1.671	2.521	2.104	40.261	15.627	0.142	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_35\XRF data\L000003.spe	1216.60	5.99	1	0.010378	-0.008249	0.010160	0.076187	104522	3.47	0.863	16.211	0.128	0.000	2.090	21.718	20.988	21.750	2.222	3.261	27.041	567.039	2.172	1.265	7.296	1.551	0.613	2.885	2.356	1.549	0.167	1.716	0.925	1.017	1.039	1.910	0.000	0.243	3.359	0.455	14.386	2.900	1.973	2.202	2.489	2.009	1.529	2.522	1.797	40.053	15.532	0.141	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_35\XRF data\L000004.spe	1216.80	5.99	1	0.010378	-0.008249	0.010160	0.076187	105955	3.47	0.847	16.421	0.130	0.000	2.119	22.197	20.315	23.534	1.959	3.019	25.933	578.704	2.375	1.302	7.377	1.922	0.553	3.052	2.325	1.024	0.213	1.687	0.955	1.081	0.986	2.082	0.000	0.390	3.430	0.577	14.840	2.956	1.971	1.897	2.985	1.639	1.651	2.675	2.118	40.911	15.175	0.143	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_35\XRF data\L000005.spe	1217.00	5.99	1	0.010377	-0.008249	0.010160	0.076187	105689	3.53	0.848	17.121	0.084	0.103	2.196	22.674	20.443	24.177	2.122	2.912	25.263	571.191	2.051	1.140	7.492	1.960	0.617	3.077	2.328	1.624	0.122	1.773	0.849	0.947	1.062	1.995	0.000	0.224	3.603	0.587	14.913	2.840	1.922	1.566	2.739	1.657	1.483	2.302	1.530	40.333	15.773	0.143	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_35\XRF data\L000006.spe	1217.20	5.98	1	0.010377	-0.008249	0.010160	0.076187	104599	3.67	0.762	16.438	0.139	0.322	2.126	22.389	20.146	23.027	2.110	2.887	25.439	561.563	2.279	1.093	7.808	1.903	0.404	3.162	2.291	1.421	0.195	1.719	0.803	1.013	1.112	1.840	0.000	0.120	3.213	0.641	14.489	2.776	1.668	2.104	2.272	1.267	1.163	1.939	2.102	41.182	15.657	0.142	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_35\XRF data\L000007.spe	1217.40	5.98	1	0.010377	-0.008249	0.010160	0.076187	106761	3.78	0.876	16.625	0.114	0.136	2.148	22.888	26.750	22.370	2.033	2.781	27.578	575.934	2.406	1.204	7.323	1.989	0.667	3.288	2.412	1.228	0.183	1.444	1.086	0.932	1.132	1.921	0.000	0.084	3.453	0.312	15.361	2.725	1.750	1.679	2.715	1.237	1.033	2.153	1.724	41.554	15.623	0.144	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_35\XRF data\L000008.spe	1217.60	5.98	1	0.010377	-0.008249	0.010160	0.076187	108124	3.98	0.783	17.181	0.108	0.000	2.138	22.603	41.317	22.661	2.028	2.712	23.600	579.803	2.439	1.185	7.248	1.925	0.584	3.232	2.529	1.087	0.262	2.073	0.760	0.966	1.163	1.981	0.000	0.331	3.491	0.482	15.564	2.573	1.992	1.781	3.041	1.416	1.340	2.161	1.929	41.283	16.204	0.146	
