C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_19     2023-09-18  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	As	Br	Rb	Sr	Zr	Sb	Ba	Ce	Pr	Nd	Sm	Eu	Gd	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W Lb2	W La inel	W Lb1 inel	W Lb2 inel	Mo inc	Mo coh	Dt	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_19\XRF data\L000000.spe	636.00	6.00	1	0.010381	-0.008249	0.010160	0.076187	101228	3.57	0.841	16.043	0.140	0.000	2.176	22.916	17.612	20.992	1.882	2.966	26.560	520.254	2.327	0.943	8.077	1.913	0.637	2.872	2.134	1.311	0.119	1.560	1.037	1.019	1.025	1.779	0.000	0.326	2.843	1.073	11.747	2.581	2.213	2.450	2.648	1.585	1.578	2.116	2.567	40.488	15.530	0.140	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_19\XRF data\L000001.spe	636.20	5.99	1	0.010382	-0.008249	0.010160	0.076187	101580	3.81	0.827	15.948	0.070	0.000	2.190	21.568	17.454	21.259	1.813	2.783	26.865	526.197	2.301	1.028	8.557	1.997	0.710	3.106	2.139	1.773	0.147	1.697	1.010	1.118	0.981	1.789	0.000	0.410	2.753	0.346	11.634	2.587	2.431	2.453	2.435	1.507	1.392	2.429	2.804	41.602	15.843	0.140	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_19\XRF data\L000002.spe	636.40	6.00	1	0.010377	-0.008249	0.010160	0.076187	103061	3.54	0.785	15.359	0.105	0.000	2.189	21.782	17.379	20.668	1.925	2.884	32.699	543.561	2.381	1.391	8.466	2.010	0.647	3.574	2.142	1.158	0.237	2.269	0.814	1.018	1.230	2.067	0.000	0.110	3.124	0.033	14.575	2.752	2.100	1.534	2.325	1.267	1.110	2.173	1.841	42.041	15.793	0.141	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_19\XRF data\L000003.spe	636.60	5.99	1	0.010377	-0.008249	0.010083	0.076187	105866	3.52	0.765	15.515	0.063	0.000	2.155	21.695	17.826	20.479	1.926	2.969	30.711	579.909	2.384	1.117	8.487	1.967	0.669	3.131	2.363	1.196	0.184	2.435	0.803	1.008	1.091	2.037	0.000	0.100	3.531	0.840	14.787	2.749	2.088	1.249	2.335	1.567	1.384	2.116	1.759	41.861	15.671	0.143	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_19\XRF data\L000004.spe	636.80	5.99	1	0.010379	-0.008249	0.010083	0.076187	102942	3.28	0.845	15.851	0.110	0.000	2.141	21.680	17.468	20.721	1.967	2.875	29.930	540.095	2.388	1.194	8.566	2.012	0.735	3.399	2.104	1.082	0.220	2.211	0.840	1.042	1.083	1.950	0.000	0.324	3.217	0.226	13.741	2.761	2.207	1.599	2.282	1.383	1.467	2.266	1.738	40.382	16.227	0.141	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_19\XRF data\L000005.spe	637.00	5.99	1	0.010378	-0.008249	0.010083	0.076187	100750	3.45	0.729	15.851	0.142	0.000	2.186	21.658	17.783	20.692	1.880	2.767	26.844	516.723	2.424	1.226	8.298	2.286	0.843	3.478	2.182	1.217	0.143	2.160	0.908	0.992	0.979	1.968	0.000	0.378	2.901	0.422	13.103	2.594	2.150	1.655	2.117	1.431	1.332	2.133	1.691	40.208	15.305	0.140	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_19\XRF data\L000006.spe	637.20	5.99	1	0.010380	-0.008249	0.010083	0.076187	102199	3.17	0.793	15.366	0.188	0.000	2.179	21.509	17.450	21.479	1.882	2.851	29.472	533.996	2.390	1.487	8.231	2.196	0.754	2.976	2.324	1.588	0.145	1.830	1.039	1.013	1.091	1.876	0.000	0.332	2.938	0.911	12.943	2.868	2.261	1.665	2.305	1.378	2.109	2.414	1.637	39.796	15.488	0.141	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_19\XRF data\L000007.spe	637.40	5.99	1	0.010380	-0.008249	0.010111	0.076187	102948	3.21	0.772	15.386	0.104	0.000	2.083	22.037	18.100	21.606	2.098	2.843	30.507	537.625	2.299	1.597	8.693	2.069	0.547	3.285	2.243	1.080	0.217	2.118	0.873	1.050	1.014	1.879	0.000	0.359	3.141	0.643	13.290	2.564	2.654	1.953	2.006	1.252	1.803	2.056	1.523	42.133	15.662	0.142	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_19\XRF data\L000008.spe	637.60	5.99	1	0.010378	-0.008249	0.010132	0.076187	101642	3.09	0.777	15.786	0.091	0.000	2.243	21.463	17.813	21.503	2.178	2.885	33.653	518.550	2.399	1.111	8.430	1.953	0.666	3.546	2.202	1.372	0.185	2.286	0.851	0.935	0.990	1.865	0.000	0.566	2.950	0.243	13.521	2.530	2.336	1.999	2.259	1.074	1.723	2.296	1.934	41.122	16.413	0.141	
