C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_12     2023-09-18  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	As	Br	Rb	Sr	Zr	Sb	Ba	Ce	Pr	Nd	Sm	Eu	Gd	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W Lb2	W La inel	W Lb1 inel	W Lb2 inel	Mo inc	Mo coh	Dt	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_12\XRF data\L000000.spe	398.00	5.99	0	0.010374	-0.008249	0.010160	0.076187	91349	4.19	0.637	13.122	0.034	0.000	3.126	22.569	21.323	17.905	1.173	3.091	28.271	481.866	2.155	2.329	5.363	1.320	0.495	2.761	1.232	1.222	0.231	1.888	0.753	0.981	0.964	1.717	0.000	0.309	2.572	0.128	12.916	2.358	1.031	1.020	1.408	1.259	1.360	2.204	1.513	35.872	13.805	0.128	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_12\XRF data\L000001.spe	398.20	5.99	0	0.010374	-0.008249	0.010160	0.076187	92954	4.19	0.740	12.939	0.000	0.000	3.177	22.556	23.014	19.099	1.441	2.770	24.903	502.137	2.030	2.333	5.586	1.414	0.247	2.630	1.369	0.997	0.174	2.042	0.847	0.947	0.870	1.668	0.000	0.280	2.887	0.443	13.539	2.662	1.158	0.952	1.450	1.603	1.549	2.647	1.688	35.627	14.195	0.129	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_12\XRF data\L000002.spe	398.40	6.00	0	0.010380	-0.008249	0.010160	0.076187	91568	3.12	0.620	12.708	0.000	0.000	3.075	22.299	24.702	18.132	1.414	2.776	26.897	488.635	1.994	2.039	5.209	1.119	0.168	2.354	1.344	1.022	0.219	1.535	0.980	0.986	0.733	1.408	0.000	0.260	2.760	0.895	10.616	2.094	2.112	1.096	2.279	1.400	1.847	2.112	1.216	36.470	14.072	0.128	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_12\XRF data\L000003.spe	398.60	6.00	0	0.010378	-0.008249	0.010160	0.076187	89020	3.10	0.650	12.299	0.020	0.000	3.152	22.709	22.270	18.037	1.225	2.674	24.647	463.443	2.093	2.136	5.164	1.238	0.313	2.200	1.476	1.156	0.205	1.758	0.850	0.945	0.776	1.502	0.000	0.402	2.660	0.957	11.115	2.088	1.831	1.084	1.878	0.953	1.670	2.212	1.451	35.331	13.904	0.127	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_12\XRF data\L000004.spe	398.80	6.00	0	0.010378	-0.008249	0.010160	0.076187	88511	3.06	0.651	11.784	0.016	0.000	3.128	20.963	21.216	17.682	1.403	2.685	24.305	463.281	2.064	1.608	5.283	1.179	0.329	2.652	1.489	0.816	0.219	1.747	0.639	0.906	0.821	1.396	0.000	0.402	2.366	0.647	11.133	2.281	1.761	1.171	1.735	0.863	1.162	2.021	1.039	36.076	13.680	0.126	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_12\XRF data\L000005.spe	399.00	6.00	0	0.010377	-0.008249	0.010139	0.076187	89481	3.11	0.633	11.680	0.027	0.000	3.152	20.180	21.767	17.493	1.397	3.024	27.109	470.152	2.053	1.462	5.415	1.206	0.173	2.415	1.635	0.944	0.231	1.866	0.802	0.881	0.835	1.471	0.000	0.519	2.501	0.971	11.905	2.219	1.545	0.996	1.993	0.904	1.239	1.689	1.779	34.652	13.772	0.127	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_12\XRF data\L000006.spe	399.20	6.00	0	0.010379	-0.008249	0.010097	0.076187	90035	3.33	0.613	11.676	0.020	0.000	3.095	21.294	20.919	18.022	1.311	3.276	23.054	477.577	2.054	1.450	5.433	1.192	0.298	2.701	1.619	1.080	0.079	1.602	0.767	0.902	0.769	1.481	0.000	0.289	2.570	0.538	11.192	2.386	1.893	0.941	2.149	1.095	1.233	1.864	1.240	36.492	13.873	0.128	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_12\XRF data\L000007.spe	399.40	6.00	0	0.010379	-0.008249	0.010097	0.076187	90337	3.30	0.584	12.139	0.022	0.000	3.058	21.035	19.607	17.401	1.021	2.758	21.319	482.600	1.887	1.227	5.419	1.153	0.249	3.036	1.663	1.040	0.184	1.515	1.035	1.078	0.779	1.421	0.000	0.316	2.823	0.315	11.773	2.152	1.633	1.185	1.587	1.134	1.341	1.719	1.442	36.305	13.973	0.128	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_12\XRF data\L000008.spe	399.60	6.00	0	0.010378	-0.008249	0.010118	0.076187	90491	3.26	0.670	11.618	0.028	0.000	3.146	20.663	20.090	17.255	1.243	2.899	26.469	482.795	2.273	1.539	5.273	1.203	0.287	2.551	1.500	1.165	0.161	2.004	0.782	0.911	0.864	1.541	0.000	0.325	2.654	0.874	11.667	2.421	1.773	1.087	1.747	1.287	1.641	2.006	1.409	35.165	13.681	0.128	
