C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_44     2023-09-18  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	As	Br	Rb	Sr	Zr	Sb	Ba	Ce	Pr	Nd	Sm	Eu	Gd	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W Lb2	W La inel	W Lb1 inel	W Lb2 inel	Mo inc	Mo coh	Dt	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_44\XRF data\L000000.spe	1519.00	6.02	1	0.010374	-0.008249	0.010160	0.076187	104230	4.81	0.754	14.726	0.202	0.000	2.299	20.802	19.871	20.464	1.994	3.372	26.406	542.111	2.685	1.683	7.484	1.738	0.776	2.805	2.094	1.225	0.192	2.223	0.572	0.942	1.118	2.259	0.000	0.369	2.955	0.691	16.263	2.715	1.701	1.551	2.097	1.334	1.373	2.091	1.867	43.220	15.450	0.143	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_44\XRF data\L000001.spe	1519.20	6.02	1	0.010380	-0.008249	0.010160	0.076187	105316	3.35	0.754	14.751	0.168	0.030	2.415	20.226	19.939	21.649	1.952	3.618	28.587	556.707	2.437	1.616	7.313	1.572	0.904	2.758	2.424	1.379	0.206	1.477	0.952	0.982	1.034	2.010	0.000	0.107	3.251	1.215	14.445	2.921	2.427	1.559	2.119	1.611	1.517	2.227	1.825	43.248	15.586	0.144	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_44\XRF data\L000002.spe	1519.40	6.02	1	0.010380	-0.008249	0.010068	0.076187	103872	3.34	0.741	14.976	0.175	0.000	2.284	19.177	20.492	21.100	2.006	3.473	25.357	543.758	2.555	1.366	7.256	2.019	0.751	3.095	2.218	1.603	0.121	1.582	0.972	0.927	1.008	1.987	0.000	0.133	2.965	0.387	14.006	2.572	2.216	1.508	2.091	1.343	1.229	1.910	1.872	42.369	15.248	0.143	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_44\XRF data\L000003.spe	1519.60	6.02	1	0.010380	-0.008249	0.010068	0.076187	103371	3.25	0.724	14.596	0.228	0.000	2.357	19.571	20.516	20.856	2.051	3.316	25.281	533.628	2.505	1.298	7.412	1.761	0.597	3.247	2.381	1.251	0.208	1.422	0.954	0.919	0.940	1.893	0.170	0.472	3.388	0.000	13.215	2.596	2.094	1.757	2.116	1.544	1.433	2.232	1.747	43.775	15.847	0.143	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_44\XRF data\L000004.spe	1519.80	6.02	1	0.010380	-0.008249	0.010068	0.076187	102831	3.39	0.739	14.455	0.168	0.000	2.389	20.267	20.155	20.468	1.946	3.361	24.220	529.753	2.518	1.344	7.253	1.920	0.725	2.830	2.336	1.083	0.151	1.541	0.853	1.014	1.045	1.831	0.000	0.374	2.972	1.038	12.791	2.332	2.252	1.187	2.071	1.362	1.364	1.944	2.075	42.898	15.429	0.143	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_44\XRF data\L000005.spe	1520.00	6.02	1	0.010378	-0.008249	0.010068	0.076187	102275	3.37	0.688	14.729	0.233	0.000	2.367	19.276	19.710	20.324	2.050	3.413	24.263	523.124	2.471	1.653	7.165	1.802	0.907	2.997	2.588	1.265	0.213	1.671	0.772	0.953	0.968	1.969	0.000	0.509	3.096	0.896	13.990	2.242	2.038	1.614	2.254	1.384	1.228	2.367	1.893	43.539	15.917	0.143	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_44\XRF data\L000006.spe	1520.20	6.02	1	0.010378	-0.008249	0.010092	0.076187	102799	3.40	0.720	14.749	0.159	0.000	2.265	19.254	18.966	21.073	1.881	3.778	26.231	524.383	2.548	1.329	7.155	1.691	0.710	2.732	2.405	1.460	0.243	1.753	0.696	1.000	1.093	2.070	0.000	0.313	2.817	0.461	13.431	2.401	1.686	1.585	1.956	1.197	1.252	2.220	1.568	43.722	16.311	0.143	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_44\XRF data\L000007.spe	1520.40	6.02	1	0.010378	-0.008249	0.010107	0.076187	104276	3.42	0.686	14.480	0.143	0.000	2.238	18.849	20.047	22.357	1.922	3.489	25.511	540.896	2.358	1.568	7.115	1.916	0.829	2.845	2.315	1.709	0.178	1.507	0.880	1.013	1.057	2.010	0.000	0.146	3.519	0.572	14.028	2.780	1.847	1.482	2.312	1.447	1.408	2.422	1.945	44.165	15.730	0.144	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_44\XRF data\L000008.spe	1520.60	6.02	1	0.010378	-0.008249	0.010122	0.076187	105813	3.44	0.706	14.802	0.206	0.000	2.263	19.575	19.429	21.863	1.823	3.642	26.847	558.069	2.510	1.627	7.558	1.645	0.948	3.054	2.506	1.276	0.251	1.748	0.773	0.809	1.143	1.893	0.000	0.386	3.231	0.472	14.426	2.604	2.099	1.474	2.073	1.404	1.437	2.047	1.688	44.539	15.836	0.145	
