C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_14     2023-09-18  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	As	Br	Rb	Sr	Zr	Sb	Ba	Ce	Pr	Nd	Sm	Eu	Gd	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W Lb2	W La inel	W Lb1 inel	W Lb2 inel	Mo inc	Mo coh	Dt	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_14\XRF data\L000000.spe	466.00	5.98	1	0.010381	-0.008249	0.010160	0.076187	95670	3.72	0.747	14.309	0.023	0.000	2.165	25.433	103.722	24.431	1.678	2.385	20.353	476.950	2.198	0.720	5.274	1.263	0.388	2.667	2.990	1.552	0.738	0.962	0.977	0.920	0.749	1.450	0.152	0.082	2.574	0.770	10.973	2.142	1.620	2.658	3.530	1.717	2.253	2.054	1.242	34.118	14.105	0.130	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_14\XRF data\L000001.spe	466.20	5.97	1	0.010381	-0.008249	0.010160	0.076187	96802	3.94	0.846	14.897	0.000	0.000	2.231	26.554	109.414	24.336	1.384	2.487	19.353	477.796	2.097	0.661	4.934	1.325	0.379	2.029	2.233	0.834	0.732	0.931	1.069	1.006	0.727	1.470	0.000	0.057	2.540	0.816	11.725	1.980	2.009	2.167	4.836	2.095	1.086	1.915	1.108	34.748	14.834	0.132	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_14\XRF data\L000002.spe	466.40	5.97	1	0.010376	-0.008249	0.010160	0.076187	98133	3.80	0.863	14.783	0.000	0.000	2.378	27.275	118.609	22.226	1.585	2.568	20.625	486.774	2.150	0.873	5.046	1.517	0.369	2.809	2.653	1.331	0.801	1.359	0.928	0.883	0.915	1.655	0.000	0.156	2.253	0.000	13.213	2.087	1.811	2.448	3.077	1.773	1.628	2.082	1.490	35.092	14.304	0.132	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_14\XRF data\L000003.spe	466.60	5.98	1	0.010376	-0.008249	0.010160	0.076187	98600	3.59	0.885	14.970	0.000	0.000	2.319	27.030	109.421	20.757	1.804	2.820	22.605	497.790	2.155	0.729	5.345	1.757	0.321	2.699	2.770	1.881	0.664	1.695	0.788	0.813	0.953	1.610	0.000	0.139	2.775	0.403	12.973	2.062	2.144	2.757	2.657	1.756	1.458	2.168	1.946	33.840	14.660	0.133	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_14\XRF data\L000004.spe	466.80	5.97	1	0.010375	-0.008249	0.010160	0.076187	100741	4.18	0.818	15.243	0.000	0.051	2.220	27.326	97.525	22.717	1.580	3.293	21.272	524.786	2.295	0.962	5.609	1.522	0.194	2.936	2.750	1.391	0.807	1.755	0.741	0.818	0.867	1.676	0.000	0.000	2.848	0.382	14.042	2.149	1.577	1.952	2.226	1.513	1.220	1.911	1.853	35.314	14.350	0.135	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_14\XRF data\L000005.spe	467.00	5.97	1	0.010381	-0.008249	0.010160	0.076187	101009	3.84	0.908	15.020	0.000	0.000	2.326	26.886	112.132	22.191	1.971	2.866	21.200	518.801	2.153	0.748	5.916	1.615	0.205	2.555	2.731	1.732	0.804	1.541	0.761	0.839	0.912	1.567	0.000	0.114	2.764	0.819	11.532	2.190	1.959	1.555	1.460	2.070	0.981	1.845	1.855	34.280	14.239	0.135	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_14\XRF data\L000006.spe	467.20	5.97	1	0.010381	-0.008249	0.010160	0.076187	100474	3.67	0.921	15.100	0.000	0.000	2.120	28.048	105.609	22.087	1.670	2.694	22.455	509.262	2.058	1.464	5.418	1.550	0.207	2.603	2.997	1.645	0.663	1.233	0.776	0.939	0.920	1.446	0.000	0.041	2.957	0.618	11.157	2.073	1.999	1.440	1.960	2.454	0.835	2.726	1.291	35.296	14.521	0.135	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_14\XRF data\L000007.spe	467.40	5.97	1	0.010376	-0.008249	0.010160	0.076187	101838	3.68	0.911	15.122	0.000	0.000	2.165	28.428	109.785	22.699	1.687	2.886	20.617	525.416	2.041	1.063	5.377	1.588	0.321	2.678	3.065	1.512	0.751	1.644	0.729	0.933	1.025	1.599	0.000	0.216	2.998	0.330	13.862	2.293	1.366	1.320	1.878	2.108	1.327	2.364	1.404	36.691	15.232	0.136	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_14\XRF data\L000008.spe	467.60	5.97	1	0.010379	-0.008249	0.010160	0.076187	100895	3.56	0.882	15.169	0.000	0.000	2.274	28.106	107.954	22.878	1.640	2.688	20.217	515.740	2.230	0.824	5.302	1.671	0.321	2.504	2.918	1.136	0.740	1.669	0.656	0.921	0.997	1.569	0.000	0.060	2.842	0.775	12.419	2.390	1.843	1.409	1.998	1.708	1.172	2.330	1.313	35.991	14.748	0.136	
