C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_25     2023-09-18  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	As	Br	Rb	Sr	Zr	Sb	Ba	Ce	Pr	Nd	Sm	Eu	Gd	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W Lb2	W La inel	W Lb1 inel	W Lb2 inel	Mo inc	Mo coh	Dt	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_25\XRF data\L000000.spe	839.00	5.96	1	0.010374	-0.008249	0.010160	0.076187	93783	4.51	0.887	12.392	0.021	0.000	2.367	25.519	202.731	19.070	1.761	2.654	15.361	431.136	1.968	0.826	4.409	1.151	0.614	2.374	6.649	0.729	1.512	1.720	0.440	0.663	0.846	1.281	0.000	0.000	1.897	0.509	12.355	2.104	1.170	1.546	1.785	1.815	0.753	1.789	1.257	31.301	13.751	0.126	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_25\XRF data\L000001.spe	839.20	5.96	1	0.010374	-0.008249	0.010160	0.076187	97002	4.67	0.919	12.700	0.033	0.000	2.408	26.107	203.492	21.460	1.717	3.205	17.711	456.830	1.979	0.770	4.580	1.255	0.649	2.289	5.917	0.904	1.332	1.583	0.607	0.703	0.840	1.425	0.000	0.054	2.027	0.429	13.143	2.147	1.186	1.818	2.144	1.866	0.955	1.768	1.174	32.167	13.658	0.129	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_25\XRF data\L000002.spe	839.40	5.96	1	0.010373	-0.008249	0.010160	0.076187	99256	5.26	0.978	12.919	0.000	0.000	2.378	26.354	226.587	19.273	1.809	2.668	19.621	461.117	2.019	0.817	4.757	1.329	0.662	2.884	5.709	0.797	1.542	1.782	0.470	0.701	0.853	1.527	0.000	0.041	2.101	0.000	13.245	2.113	1.160	1.578	1.966	1.862	0.959	1.580	1.196	31.651	13.718	0.130	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_25\XRF data\L000003.spe	839.60	5.95	1	0.010379	-0.008249	0.010160	0.076187	99235	3.89	0.912	13.024	0.022	0.113	2.329	26.263	231.815	19.841	1.866	2.590	18.150	459.201	1.977	0.965	4.743	1.456	0.607	2.375	6.114	0.917	1.530	1.346	0.635	0.889	0.956	1.254	0.000	0.072	2.328	0.173	11.215	2.030	1.780	1.291	2.075	1.850	0.730	1.960	1.441	31.351	13.857	0.130	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_25\XRF data\L000004.spe	839.80	5.95	1	0.010379	-0.008249	0.010160	0.076187	98524	3.74	0.919	12.982	0.000	0.048	2.314	26.149	211.705	20.188	1.966	2.536	18.924	462.645	1.885	0.952	4.481	1.316	0.542	2.577	6.241	0.956	1.303	1.432	0.696	0.849	1.041	1.215	0.000	0.047	2.227	0.000	10.671	2.019	1.624	1.374	1.703	1.739	0.756	1.760	1.297	32.607	14.424	0.130	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_25\XRF data\L000005.spe	840.00	5.96	1	0.010380	-0.008249	0.010160	0.076187	100138	3.85	0.923	12.734	0.000	0.000	2.271	26.971	211.036	19.554	2.249	2.318	21.921	472.217	2.004	0.996	4.434	1.235	0.434	2.640	6.576	0.855	1.247	1.496	0.749	0.860	0.887	1.157	0.000	0.016	2.495	0.138	11.249	2.061	1.691	1.132	1.934	2.089	0.669	1.413	1.190	32.876	14.592	0.132	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_25\XRF data\L000006.spe	840.20	5.96	1	0.010380	-0.008249	0.010160	0.076187	102035	3.99	0.962	12.871	0.000	0.000	2.210	27.002	214.416	19.341	1.824	2.410	19.327	495.627	1.996	0.849	4.682	1.070	0.576	2.719	6.747	0.859	1.301	1.137	0.832	0.910	0.877	1.110	0.000	0.000	2.677	0.517	11.339	2.221	1.973	0.958	1.461	1.561	0.540	1.566	1.551	32.345	14.359	0.133	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_25\XRF data\L000007.spe	840.40	5.96	1	0.010380	-0.008249	0.010160	0.076187	104632	4.20	0.910	12.839	0.000	0.000	2.372	26.722	250.521	18.542	1.905	2.438	19.722	502.890	2.248	1.046	4.742	1.360	0.607	2.531	6.387	1.056	1.273	1.433	0.602	0.860	0.816	1.355	0.000	0.018	2.583	0.689	11.991	2.335	1.943	1.131	1.277	1.699	0.369	1.914	0.891	32.232	14.958	0.135	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_25\XRF data\L000008.spe	840.60	5.96	1	0.010376	-0.008249	0.010160	0.076187	102892	4.00	0.920	12.815	0.000	0.000	2.364	26.628	239.246	19.375	1.799	2.397	22.093	483.266	2.218	1.010	4.836	1.253	0.578	2.638	6.630	1.100	1.540	1.402	0.624	0.785	0.912	1.467	0.000	0.054	2.381	0.298	12.777	2.225	1.430	0.985	1.484	1.795	0.518	1.811	0.910	33.536	14.598	0.134	
