C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_29     2023-09-18  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	As	Br	Rb	Sr	Zr	Sb	Ba	Ce	Pr	Nd	Sm	Eu	Gd	Fe a*2	Fe a+b	Fe X1	Fe X2	Fe X3	W La	W Lb1	W Lb2	W La inel	W Lb1 inel	W Lb2 inel	Mo inc	Mo coh	Dt	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_29\XRF data\L000000.spe	1013.00	6.04	1	0.010374	-0.008249	0.010160	0.076187	99386	4.53	0.757	16.343	0.127	0.005	2.240	22.297	18.827	20.507	1.941	3.158	23.761	508.571	2.254	1.144	7.964	2.202	0.604	2.919	1.892	1.250	0.174	2.273	0.673	0.931	1.042	2.055	0.000	0.045	2.737	0.512	14.343	2.795	1.212	2.070	2.635	1.550	1.446	2.150	1.827	41.073	15.124	0.138	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_29\XRF data\L000001.spe	1013.20	6.04	1	0.010374	-0.008249	0.010160	0.076187	101808	4.55	0.762	16.303	0.108	0.000	2.248	23.289	18.942	20.378	2.050	3.275	22.660	538.394	2.318	1.499	8.581	1.967	0.838	3.060	1.920	1.561	0.179	2.542	0.643	0.792	1.118	2.075	0.000	0.039	3.115	0.151	15.414	2.926	1.437	2.174	2.513	1.509	1.529	2.324	1.919	40.635	15.340	0.139	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_29\XRF data\L000002.spe	1013.40	6.04	1	0.010374	-0.008249	0.010160	0.076187	100774	4.64	0.782	16.357	0.144	0.000	2.238	22.675	18.275	21.337	1.934	3.150	25.132	519.862	2.493	1.571	8.639	1.891	0.671	3.257	1.877	1.461	0.205	2.068	0.913	0.956	1.120	2.188	0.000	0.220	2.837	0.123	14.523	2.470	1.040	1.737	2.287	1.327	1.356	2.413	2.045	40.422	15.778	0.139	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_29\XRF data\L000003.spe	1013.60	6.03	1	0.010374	-0.008249	0.010160	0.076187	101399	4.81	0.781	16.889	0.102	0.000	2.199	23.540	17.619	21.965	1.836	4.408	23.772	523.405	2.248	1.340	7.888	1.983	0.512	3.081	2.151	1.461	0.164	2.551	0.674	0.909	1.145	1.980	0.000	0.201	3.257	0.473	14.612	2.653	1.387	1.342	2.757	1.117	1.248	1.811	2.655	41.659	15.791	0.141	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_29\XRF data\L000004.spe	1013.80	6.03	1	0.010380	-0.008249	0.010160	0.076187	104506	3.39	0.831	17.043	0.111	0.000	2.184	22.395	18.396	21.510	2.011	3.882	30.030	555.631	2.103	1.217	8.188	1.905	0.579	2.839	1.969	1.033	0.173	1.811	0.971	0.988	1.026	1.727	0.000	0.378	3.303	0.908	12.392	2.560	2.523	1.732	2.418	1.400	1.549	1.964	2.199	41.814	15.711	0.142	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_29\XRF data\L000005.spe	1014.00	6.03	1	0.010380	-0.008249	0.010160	0.076187	106761	3.23	0.786	17.165	0.122	0.000	2.257	23.748	18.778	20.726	2.005	4.309	35.594	581.805	2.216	1.109	8.651	1.916	0.798	3.176	2.129	1.572	0.191	2.216	0.853	1.061	1.036	1.752	0.000	0.198	3.444	0.594	12.549	2.741	2.376	1.372	2.277	1.551	1.489	2.442	1.892	41.066	15.759	0.143	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_29\XRF data\L000006.spe	1014.20	6.03	1	0.010381	-0.008249	0.010160	0.076187	102590	3.38	0.821	16.908	0.130	0.000	2.149	27.466	18.556	21.019	1.763	3.161	31.741	525.967	2.007	1.636	8.036	1.999	0.804	3.294	2.236	1.362	0.253	1.903	0.974	0.949	0.908	1.713	0.000	0.349	3.210	0.571	11.720	2.513	1.944	1.398	2.153	1.759	1.423	2.065	1.639	40.745	15.958	0.141	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_29\XRF data\L000007.spe	1014.40	6.02	1	0.010381	-0.008249	0.010160	0.076187	101234	3.66	0.789	16.894	0.120	0.000	2.221	26.178	18.486	22.535	1.917	3.238	26.998	509.049	2.075	1.127	8.109	2.003	0.808	2.851	2.347	2.054	0.258	1.609	1.226	0.978	1.055	1.705	0.000	0.138	3.064	1.328	11.594	2.197	2.526	1.465	2.855	2.186	1.354	2.187	1.480	41.386	16.121	0.140	
C:\Data\UCD\Agriculture\Sharon_ORourke\Shayan\Pellet_29\XRF data\L000008.spe	1014.60	6.02	1	0.010376	-0.008249	0.010160	0.076187	104980	3.70	0.839	17.347	0.116	0.000	2.263	23.727	19.386	24.391	2.208	3.056	24.021	556.798	2.372	1.510	8.592	2.096	0.842	3.614	2.131	1.641	0.148	2.105	0.967	1.081	1.104	1.888	0.000	0.386	3.119	0.000	14.376	2.799	1.734	1.649	2.971	2.293	1.602	2.159	1.815	40.913	15.842	0.143	
